"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Race"
"Accomack County, Virginia","8450.0","742.0","44.0","05000US51001","51","001","S","Owner","No","All","All"
"Accomack County, Virginia","240.0","152.0","45.0","05000US51001","51","001","S","Owner","No","30% AMI or less","All"
"Accomack County, Virginia","165.0","129.0","46.0","05000US51001","51","001","D","Owner","No","30% AMI or less","White"
"Accomack County, Virginia","70.0","78.0","47.0","05000US51001","51","001","D","Owner","No","30% AMI or less","Black"
"Accomack County, Virginia","0.0","161.0","48.0","05000US51001","51","001","D","Owner","No","30% AMI or less","Asian"
"Accomack County, Virginia","0.0","161.0","49.0","05000US51001","51","001","D","Owner","No","30% AMI or less","American Indian"
"Accomack County, Virginia","0.0","161.0","50.0","05000US51001","51","001","D","Owner","No","30% AMI or less","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","51.0","05000US51001","51","001","D","Owner","No","30% AMI or less","Hispanic"
"Accomack County, Virginia","0.0","161.0","52.0","05000US51001","51","001","D","Owner","No","30% AMI or less","Other"
"Accomack County, Virginia","525.0","235.0","53.0","05000US51001","51","001","S","Owner","No","30.1-50% AMI","All"
"Accomack County, Virginia","280.0","100.0","54.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","White"
"Accomack County, Virginia","235.0","189.0","55.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","Black"
"Accomack County, Virginia","0.0","161.0","56.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","57.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","58.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","Pacific Islander"
"Accomack County, Virginia","10.0","24.0","59.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","60.0","05000US51001","51","001","D","Owner","No","30.1-50% AMI","Other"
"Accomack County, Virginia","1695.0","395.0","61.0","05000US51001","51","001","S","Owner","No","50.1-80% AMI","All"
"Accomack County, Virginia","870.0","220.0","62.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","White"
"Accomack County, Virginia","785.0","328.0","63.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","Black"
"Accomack County, Virginia","35.0","63.0","64.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","65.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","66.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","67.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","68.0","05000US51001","51","001","D","Owner","No","50.1-80% AMI","Other"
"Accomack County, Virginia","570.0","235.0","69.0","05000US51001","51","001","S","Owner","No","80.1-95% AMI","All"
"Accomack County, Virginia","325.0","137.0","70.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","White"
"Accomack County, Virginia","245.0","201.0","71.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","Black"
"Accomack County, Virginia","0.0","161.0","72.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","73.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","74.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","75.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","76.0","05000US51001","51","001","D","Owner","No","80.1-95% AMI","Other"
"Accomack County, Virginia","5425.0","591.0","77.0","05000US51001","51","001","S","Owner","No","95.1% AMI and above","All"
"Accomack County, Virginia","4495.0","466.0","78.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","White"
"Accomack County, Virginia","875.0","299.0","79.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","Black"
"Accomack County, Virginia","0.0","161.0","80.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","Asian"
"Accomack County, Virginia","10.0","19.0","81.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","American Indian"
"Accomack County, Virginia","0.0","161.0","82.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","Pacific Islander"
"Accomack County, Virginia","30.0","44.0","83.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","Hispanic"
"Accomack County, Virginia","15.0","30.0","84.0","05000US51001","51","001","D","Owner","No","95.1% AMI and above","Other"
"Accomack County, Virginia","4.0","161.0","85.0","05000US51001","51","001","S","Owner","N/A","All","All"
"Accomack County, Virginia","4.0","161.0","86.0","05000US51001","51","001","S","Owner","N/A","30% AMI or less","All"
"Accomack County, Virginia","4.0","161.0","87.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","White"
"Accomack County, Virginia","0.0","161.0","88.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","Black"
"Accomack County, Virginia","0.0","161.0","89.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","Asian"
"Accomack County, Virginia","0.0","161.0","90.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","American Indian"
"Accomack County, Virginia","0.0","161.0","91.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","92.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","Hispanic"
"Accomack County, Virginia","0.0","161.0","93.0","05000US51001","51","001","D","Owner","N/A","30% AMI or less","Other"
"Accomack County, Virginia","0.0","161.0","94.0","05000US51001","51","001","S","Owner","N/A","30.1-50% AMI","All"
"Accomack County, Virginia","0.0","161.0","95.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","White"
"Accomack County, Virginia","0.0","161.0","96.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","Black"
"Accomack County, Virginia","0.0","161.0","97.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","98.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","99.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","100.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","101.0","05000US51001","51","001","D","Owner","N/A","30.1-50% AMI","Other"
"Accomack County, Virginia","0.0","161.0","102.0","05000US51001","51","001","S","Owner","N/A","50.1-80% AMI","All"
"Accomack County, Virginia","0.0","161.0","103.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","White"
"Accomack County, Virginia","0.0","161.0","104.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","Black"
"Accomack County, Virginia","0.0","161.0","105.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","106.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","107.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","108.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","109.0","05000US51001","51","001","D","Owner","N/A","50.1-80% AMI","Other"
"Accomack County, Virginia","0.0","161.0","110.0","05000US51001","51","001","S","Owner","N/A","80.1-95% AMI","All"
"Accomack County, Virginia","0.0","161.0","111.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","White"
"Accomack County, Virginia","0.0","161.0","112.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","Black"
"Accomack County, Virginia","0.0","161.0","113.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","114.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","115.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","116.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","117.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI","Other"
"Accomack County, Virginia","0.0","161.0","118.0","05000US51001","51","001","S","Owner","N/A","95.1% AMI and above","All"
"Accomack County, Virginia","0.0","161.0","119.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","White"
"Accomack County, Virginia","0.0","161.0","120.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","Black"
"Accomack County, Virginia","0.0","161.0","121.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","Asian"
"Accomack County, Virginia","0.0","161.0","122.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","American Indian"
"Accomack County, Virginia","0.0","161.0","123.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","124.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","Hispanic"
"Accomack County, Virginia","0.0","161.0","125.0","05000US51001","51","001","D","Owner","N/A","95.1% AMI and above","Other"
"Accomack County, Virginia","3335.0","435.0","126.0","05000US51001","51","001","S","Renter","All","All","All"
"Accomack County, Virginia","825.0","274.0","127.0","05000US51001","51","001","S","Renter","Yes","All","All"
"Accomack County, Virginia","365.0","189.0","128.0","05000US51001","51","001","S","Renter","Yes","30% AMI or less","All"
"Accomack County, Virginia","120.0","96.0","129.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","White"
"Accomack County, Virginia","125.0","112.0","130.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","Black"
"Accomack County, Virginia","0.0","161.0","131.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","Asian"
"Accomack County, Virginia","0.0","161.0","132.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","American Indian"
"Accomack County, Virginia","0.0","161.0","133.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","Pacific Islander"
"Accomack County, Virginia","120.0","107.0","134.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","Hispanic"
"Accomack County, Virginia","0.0","161.0","135.0","05000US51001","51","001","D","Renter","Yes","30% AMI or less","Other"
"Accomack County, Virginia","70.0","47.0","136.0","05000US51001","51","001","S","Renter","Yes","30.1-50% AMI","All"
"Accomack County, Virginia","60.0","40.0","137.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","White"
"Accomack County, Virginia","0.0","161.0","138.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","Black"
"Accomack County, Virginia","0.0","161.0","139.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","140.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","141.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","142.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","Hispanic"
"Accomack County, Virginia","15.0","27.0","143.0","05000US51001","51","001","D","Renter","Yes","30.1-50% AMI","Other"
"Accomack County, Virginia","380.0","196.0","144.0","05000US51001","51","001","S","Renter","Yes","50.1-80% AMI","All"
"Accomack County, Virginia","205.0","157.0","145.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","White"
"Accomack County, Virginia","0.0","161.0","146.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","Black"
"Accomack County, Virginia","0.0","161.0","147.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","148.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","149.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","Pacific Islander"
"Accomack County, Virginia","175.0","118.0","150.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","151.0","05000US51001","51","001","D","Renter","Yes","50.1-80% AMI","Other"
"Accomack County, Virginia","0.0","161.0","152.0","05000US51001","51","001","S","Renter","Yes","80.1-95% AMI","All"
"Accomack County, Virginia","0.0","161.0","153.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","White"
"Accomack County, Virginia","0.0","161.0","154.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","Black"
"Accomack County, Virginia","0.0","161.0","155.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","156.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","157.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","158.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","159.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI","Other"
"Accomack County, Virginia","10.0","24.0","160.0","05000US51001","51","001","S","Renter","Yes","95.1% AMI and above","All"
"Accomack County, Virginia","0.0","161.0","161.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","White"
"Accomack County, Virginia","0.0","161.0","162.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","Black"
"Accomack County, Virginia","0.0","161.0","163.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","Asian"
"Accomack County, Virginia","0.0","161.0","164.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","American Indian"
"Accomack County, Virginia","0.0","161.0","165.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","Pacific Islander"
"Accomack County, Virginia","10.0","24.0","166.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","Hispanic"
"Accomack County, Virginia","0.0","161.0","167.0","05000US51001","51","001","D","Renter","Yes","95.1% AMI and above","Other"
"Accomack County, Virginia","2045.0","405.0","168.0","05000US51001","51","001","S","Renter","No","All","All"
"Accomack County, Virginia","20.0","37.0","169.0","05000US51001","51","001","S","Renter","No","30% AMI or less","All"
"Accomack County, Virginia","20.0","37.0","170.0","05000US51001","51","001","D","Renter","No","30% AMI or less","White"
"Accomack County, Virginia","0.0","161.0","171.0","05000US51001","51","001","D","Renter","No","30% AMI or less","Black"
"Accomack County, Virginia","0.0","161.0","172.0","05000US51001","51","001","D","Renter","No","30% AMI or less","Asian"
"Accomack County, Virginia","0.0","161.0","173.0","05000US51001","51","001","D","Renter","No","30% AMI or less","American Indian"
"Accomack County, Virginia","0.0","161.0","174.0","05000US51001","51","001","D","Renter","No","30% AMI or less","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","175.0","05000US51001","51","001","D","Renter","No","30% AMI or less","Hispanic"
"Accomack County, Virginia","0.0","161.0","176.0","05000US51001","51","001","D","Renter","No","30% AMI or less","Other"
"Accomack County, Virginia","120.0","140.0","177.0","05000US51001","51","001","S","Renter","No","30.1-50% AMI","All"
"Accomack County, Virginia","4.0","9.0","178.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","White"
"Accomack County, Virginia","70.0","103.0","179.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","Black"
"Accomack County, Virginia","0.0","161.0","180.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","181.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","182.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","Pacific Islander"
"Accomack County, Virginia","40.0","93.0","183.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","184.0","05000US51001","51","001","D","Renter","No","30.1-50% AMI","Other"
"Accomack County, Virginia","465.0","220.0","185.0","05000US51001","51","001","S","Renter","No","50.1-80% AMI","All"
"Accomack County, Virginia","335.0","221.0","186.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","White"
"Accomack County, Virginia","100.0","98.0","187.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","Black"
"Accomack County, Virginia","4.0","4.0","188.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","189.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","190.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","Pacific Islander"
"Accomack County, Virginia","20.0","35.0","191.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","192.0","05000US51001","51","001","D","Renter","No","50.1-80% AMI","Other"
"Accomack County, Virginia","255.0","151.0","193.0","05000US51001","51","001","S","Renter","No","80.1-95% AMI","All"
"Accomack County, Virginia","130.0","84.0","194.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","White"
"Accomack County, Virginia","95.0","107.0","195.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","Black"
"Accomack County, Virginia","0.0","161.0","196.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","197.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","198.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","Pacific Islander"
"Accomack County, Virginia","30.0","46.0","199.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","200.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI","Other"
"Accomack County, Virginia","1190.0","345.0","201.0","05000US51001","51","001","S","Renter","No","95.1% AMI and above","All"
"Accomack County, Virginia","810.0","258.0","202.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","White"
"Accomack County, Virginia","220.0","115.0","203.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","Black"
"Accomack County, Virginia","0.0","161.0","204.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","Asian"
"Accomack County, Virginia","0.0","161.0","205.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","American Indian"
"Accomack County, Virginia","0.0","161.0","206.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","Pacific Islander"
"Accomack County, Virginia","165.0","156.0","207.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","Hispanic"
"Accomack County, Virginia","0.0","161.0","208.0","05000US51001","51","001","D","Renter","No","95.1% AMI and above","Other"
"Accomack County, Virginia","465.0","163.0","209.0","05000US51001","51","001","S","Renter","N/A","All","All"
"Accomack County, Virginia","75.0","41.0","210.0","05000US51001","51","001","S","Renter","N/A","30% AMI or less","All"
"Accomack County, Virginia","50.0","40.0","211.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","White"
"Accomack County, Virginia","25.0","40.0","212.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","Black"
"Accomack County, Virginia","0.0","161.0","213.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","Asian"
"Accomack County, Virginia","0.0","161.0","214.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","American Indian"
"Accomack County, Virginia","0.0","161.0","215.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","216.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","Hispanic"
"Accomack County, Virginia","0.0","161.0","217.0","05000US51001","51","001","D","Renter","N/A","30% AMI or less","Other"
"Accomack County, Virginia","200.0","116.0","218.0","05000US51001","51","001","S","Renter","N/A","30.1-50% AMI","All"
"Accomack County, Virginia","195.0","116.0","219.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","White"
"Accomack County, Virginia","4.0","4.0","220.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","Black"
"Accomack County, Virginia","0.0","161.0","221.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","222.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","223.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","224.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","225.0","05000US51001","51","001","D","Renter","N/A","30.1-50% AMI","Other"
"Accomack County, Virginia","35.0","44.0","226.0","05000US51001","51","001","S","Renter","N/A","50.1-80% AMI","All"
"Accomack County, Virginia","35.0","44.0","227.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","White"
"Accomack County, Virginia","0.0","161.0","228.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","Black"
"Accomack County, Virginia","0.0","161.0","229.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","230.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","231.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","232.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","Hispanic"
"Accomack County, Virginia","0.0","161.0","233.0","05000US51001","51","001","D","Renter","N/A","50.1-80% AMI","Other"
"Accomack County, Virginia","0.0","161.0","234.0","05000US51001","51","001","S","Renter","N/A","80.1-95% AMI","All"
"Accomack County, Virginia","0.0","161.0","235.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI","White"
"Accomack County, Virginia","0.0","161.0","236.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI","Black"
"Accomack County, Virginia","0.0","161.0","237.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI","Asian"
"Accomack County, Virginia","0.0","161.0","238.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI","American Indian"
"Accomack County, Virginia","0.0","161.0","239.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI","Pacific Islander"
"Accomack County, Virginia","0.0","161.0","240.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI","Hispanic"
